"","document","topic","gamma","author","date","title","source","top_words"
"1112","Donald Trump_145",10,0.265217571532426,"Donald Trump",2016-09-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Asheville North Carolina SD24","The Grammar Lab","money folk deal build love win bad"
"1113","Donald Trump_146",10,0.409615637375472,"Donald Trump",2016-09-16,"Donald Trump GOP Presidential Candidate Remarks at Campaign Event in Miami Florida","The Grammar Lab","money folk deal build love win bad"
"1114","Donald Trump_147",10,0.431322732364704,"Donald Trump",2016-09-29,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Bedford New Hampshire","The Grammar Lab","money folk deal build love win bad"
"1115","Donald Trump_148",10,0.431163369240223,"Donald Trump",2016-09-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Novi Michigan SD24","The Grammar Lab","money folk deal build love win bad"
"1116","Donald Trump_149",10,0.214070975026768,"Donald Trump",2016-10-03,"Donald Trump Republican Presidential Candidate delivers remarks at Retired American Warriors PAC","The Grammar Lab","money folk deal build love win bad"
"1117","Donald Trump_150",10,0.352709975564798,"Donald Trump",2016-10-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Henderson Nevada SD24","The Grammar Lab","money folk deal build love win bad"
"1118","Donald Trump_151",10,0.69321890827026,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","money folk deal build love win bad"
"1119","Donald Trump_152",10,0.526566522087977,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ambridge Pennsylvania SD24","The Grammar Lab","money folk deal build love win bad"
"1120","Donald Trump_153",10,0.72986839553868,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in WilkesBarre Pennsylvania 24","The Grammar Lab","money folk deal build love win bad"
"1121","Donald Trump_154",10,0.430720204295415,"Donald Trump",2016-10-11,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Panama City Florida 24","The Grammar Lab","money folk deal build love win bad"
"1122","Donald Trump_155",10,0.561242124122733,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","money folk deal build love win bad"
"1123","Donald Trump_156",10,0.495343423206264,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","money folk deal build love win bad"
"1124","Donald Trump_157",10,0.734518398038131,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","money folk deal build love win bad"
"1125","Donald Trump_158",10,0.328178382977679,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","money folk deal build love win bad"
"1126","Donald Trump_159",10,0.24571309058333,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","money folk deal build love win bad"
"1127","Donald Trump_160",10,0.462412086470625,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","money folk deal build love win bad"
"1128","Donald Trump_161",10,0.429315277950796,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","money folk deal build love win bad"
"1129","Donald Trump_162",10,0.25094464768642,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","money folk deal build love win bad"
"1130","Donald Trump_163",10,0.450664974598189,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","money folk deal build love win bad"
"1131","Donald Trump_164",10,0.279914672328852,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","money folk deal build love win bad"
"1132","Donald Trump_165",10,0.0722381987233123,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","money folk deal build love win bad"
"1133","Donald Trump_166",10,0.271113529411684,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","money folk deal build love win bad"
"1134","Donald Trump_167",10,0.448524366453372,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","money folk deal build love win bad"
"1135","Donald Trump_168",10,0.268288210866199,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","money folk deal build love win bad"
"1136","Donald Trump_169",10,0.409393797299692,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","money folk deal build love win bad"
"1137","Donald Trump_170",10,0.458653774210614,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","money folk deal build love win bad"
"1138","Donald Trump_171",10,0.447274066389106,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","money folk deal build love win bad"
"1139","Donald Trump_172",10,0.439407752577737,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","money folk deal build love win bad"
"1140","Donald Trump_173",10,0.46750798700717,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","money folk deal build love win bad"
"1141","Donald Trump_174",10,0.51348044429782,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","money folk deal build love win bad"
"1142","Donald Trump_175",10,0.41726765195203,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","money folk deal build love win bad"
"1143","Donald Trump_176",10,0.413216535736173,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","money folk deal build love win bad"
"1144","Donald Trump_177",10,0.500785532825924,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","money folk deal build love win bad"
"1145","Donald Trump_178",10,0.575159578778165,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","money folk deal build love win bad"
"1146","Donald Trump_179",10,0.519425386492469,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","money folk deal build love win bad"
"1147","Donald Trump_180",10,0.536222761258737,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","money folk deal build love win bad"
"1148","Donald Trump_64",10,0.176651547829395,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","money folk deal build love win bad"
"1149","Donald Trump_65",10,0.0270790697694377,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","money folk deal build love win bad"
"1150","Donald Trump_66",10,0.35872949047246,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","money folk deal build love win bad"
"1151","Donald Trump_67",10,0.026434720126322,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","money folk deal build love win bad"
"1152","Donald Trump_68",10,0.000470669191121462,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","money folk deal build love win bad"
"1153","Donald Trump_69",10,0.000405943723183513,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","money folk deal build love win bad"
"1154","Donald Trump_70",10,0.0497131529526176,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","money folk deal build love win bad"
"1155","Donald Trump_71",10,0.00115749452072702,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","money folk deal build love win bad"
"1156","Donald Trump_72",10,0.0318872588321881,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","money folk deal build love win bad"
"1157","Donald Trump_73",10,0.0280077783062834,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","money folk deal build love win bad"
"1158","Donald Trump_74",10,0.0003230235218896,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","money folk deal build love win bad"
"1159","Donald Trump_75",10,0.00156747575701493,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","money folk deal build love win bad"
"1160","Donald Trump_76",10,0.0711670319218157,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","money folk deal build love win bad"
"1161","Donald Trump_77",10,0.00310625346115311,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","money folk deal build love win bad"
"1162","Donald Trump_78",10,0.0864239481815345,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","money folk deal build love win bad"
"1163","Donald Trump_79",10,0.0698048864365222,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","money folk deal build love win bad"
"1164","Donald Trump_80",10,0.136032001564,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","money folk deal build love win bad"
"1165","Donald Trump_81",10,0.505782512500239,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","money folk deal build love win bad"
